movieId,keyword
805,laundry
805,lucky charm
805,occult
805,satanic cult
805,woman in jeopardy
832,berlin
832,child murderer
832,criminal
832,detective inspector
832,germany
832,organized crime
832,underworld
848,amulet
848,brood
848,crossdressing
848,dragon
848,egg
848,hidden identity
848,human sacrifice
848,landslide
848,lottery
848,magic
848,princess
848,sacrifice
848,secret identity
848,self sacrifice
848,solar eclipse
848,sorcerer
848,sorcerer's apprentice
848,sword and sorcery
848,virgin
880,domestic violence
880,family history
880,feminism
880,free love
880,freedom
880,homosexuality
880,indian summer 
880,loss of mother
880,mathematics
880,mentally disabled
880,mother daughter relationship
880,peasant
880,philosophy
880,rape
880,right and justice
880,single
880,suicide
880,underdog
880,university
880,village
880,village life
880,widow
880,woman director
880,world war ii
637,bicycle accident
637,bookshop
637,charade
637,concentration camp
637,concentration camp prisoner
637,deportation
637,dying and death
637,fantasy
637,fascism
637,italy
637,jew persecution
637,loss of father
637,love of one's life
637,mass murder
637,national socialism
637,nazis
637,peekaboo
637,price
637,riddle
637,riding a bicycle
637,self sacrifice
637,story teller
637,world war ii
678,briefcase
678,classic noir
678,deaf-mute
678,deception
678,detective
678,double cross
678,femme fatale
678,film noir
678,framed for murder
678,gangster
678,gas station
678,partner
678,small town
678,suppressed past
678,tax evasion
1049,agriculture
1049,amnesia
1049,court case
1049,death penalty
1049,death sentence
1049,false identity
1049,gallows
1049,loss of husband
1049,one-sided love
1049,peasant
1049,return
1049,sentence
1049,southern usa
1049,suspicion of murder
1049,village
1049,village life
1049,violence
1049,violent husband
1049,war
1049,war veteran
1049,wife
1049,wife husband relationship
1103,anti hero
1103,attempt to escape
1103,cyberpunk
1103,dystopia
1103,gangster boss
1103,hostage
1103,kidnapping
1103,liberation of prisoners
1103,police operation
1103,reluctant hero
1103,street gang
1103,taxi
1103,usa president
1103,war veteran
1965,artist
1965,blackmail
1965,extramarital affair
1965,jealousy
1965,planned murder
2013,disabled
2013,dying and death
2013,editor-in-chief
2013,french
2013,independent film
2013,lover (female)
2013,patient
2013,psychological stress
2013,writing
4483,biography
4483,dual identity
4483,france
4483,middle ages
4483,new identity
4483,secret identity
4483,wife husband relationship
204,central and south america
204,danger
204,driver
204,fire
204,incomes
204,life and death
204,nitroglycerin
204,oil
204,petrol
204,tanker
204,truck
204,unsociability
204,venezuela
219,abusive father
219,child abuse
219,crime
219,death
219,fire
219,ghost
219,madrid
219,rape
219,return
219,secret
219,sexual abuse
219,solidarity
219,superstition
219,village
316,adultery
316,conflict
316,eastern germany
316,extramarital affair
316,frankfurt/oder
316,friendship
316,marriage crisis
316,radio station
316,relationship
316,secret love
316,skyscraper
316,wife husband relationship
22,aftercreditsstinger
22,alcoholic
22,blacksmith
22,capuchin monkey
22,caribbean
22,daughter
22,east india trading company
22,exotic island
22,gold
22,gold coin
22,governor
22,jamaica
22,marriage proposal
22,mutiny
22,pirate
22,pirate ship
22,skeleton
22,swashbuckler
22,tortuga
22,wooden eye
70,advancement
70,boxer
70,boxing trainer
70,determination
70,dying and death
70,female protagonist
70,sport
70,stroke of fate
70,strong woman
70,suicide attempt
70,training
70,transporter
111,bitterness
111,brother sister relationship
111,capitalism
111,cocaine
111,corruption
111,cuba
111,cult film
111,loss of sister
111,miami
111,prohibition
163,dutch eastindian company
163,fabergé egg
163,golden egg
163,goon
163,part
163,second
163,sequel
170,animal research
170,brutality
170,church
170,daughter
170,epidemic
170,gas station
170,hospital
170,laboratory
170,london england
170,manchester city
170,military
170,rage
170,submachine gun
170,survivor
170,taxi
170,violence
170,virus
170,waking from coma
170,zombie
198,airplane
198,espionage
198,funny nazi
198,infidelity
198,jewish ghetto
198,london england
198,love triangle
198,military officer
198,nazis
198,parachuting
198,polish resistance
198,warsaw ghetto
198,world war ii
288,battle
288,brawl
288,fistfight
288,gunslinger
288,justice
288,morality
288,one against many
288,quick draw
288,showdown
288,street shootout
288,u.s. marshal
293,brother brother relationship
293,fishing
293,fly fishing
293,gambling
293,individual
293,journalist
293,montana
293,pastor
293,prohibition
431,autism
431,canuxploitation
431,claustrophobia
431,entrapment
431,escape
431,mathematics
431,maze
431,murder
431,numbers
431,prime number
431,riddle
431,violence
541,cold turkey
541,drug dealer
541,drums
541,ex-lover
541,gambling
541,insanity
541,jazz
541,junkie
541,poker
541,prison
541,rehabilitation
541,sense of guilt
541,suspicion of murder
541,underground world
541,wheelchair
648,beauty
648,daughter
648,monster
648,rose
648,underdog
778,aerobics
778,alcohol abuse
778,beach
778,brittany
778,holiday
778,hotel
778,jazz
778,lone wolf
778,masked ball
778,pilot
778,pipe
778,summer
778,tennis
778,train
778,underdog
780,bloodletting
780,burning at stake
780,catholicism
780,court case
780,dove
780,forgery
780,heresy
780,holy communion
780,joan of arc
780,judge
780,judiciary
780,masterpiece
780,mental illness
780,religion
780,sentence
780,silent film
780,suffering
780,torture chamber
780,trial
780,woman martyr
858,airplane
858,baltimore
858,christmas party
858,father son relationship
858,fiancé
858,friendship
858,journalist
858,loss of lover
858,loss of mother
858,love of one's life
858,lovesickness
858,observation deck
858,radio
858,radio presenter
858,radio station
858,radio transmission
858,seattle
858,unsociability
858,woman director
924,basement garage
924,bite
924,blackout
924,bus ride
924,car
924,car journey
924,department store
924,dog
924,duringcreditsstinger
924,dying and death
924,guard
924,habor
924,lorry
924,mass murder
924,munition
924,pregnancy and birth
924,refugee
924,to shoot dead
924,zombie
1267,adoption
1267,best friend
1267,family
1267,friendship
1267,future
1267,mythical creature
1267,rescue team
1267,saving the world
1267,time machine
1267,time travel
1267,tyrannosaurus rex
1377,ball
1377,boat wedding
1377,class society
1377,houseboat
1377,nanny
1377,parent child relationship
1377,single father
1405,death
1405,dentist
1405,gold
1405,gold mine
1405,lottery
1405,lottery ticket
1405,marriage
1405,money
1405,murder
1405,poverty
1405,tragedy
1405,wedding
1407,audience
1407,biography
1407,blindness
1407,cat call
1407,musical
1407,national anthem
1407,performer
1407,song
1573,air traffic control
1573,airport
1573,ambush
1573,based on novel
1573,church
1573,commando unit
1573,cop
1573,dulles international airport
1573,explosion
1573,fistfight
1573,hand grenade
1573,helicopter
1573,journalist
1573,officer involved shooting
1573,sabotage
1573,sequel
1573,shootout
1573,snow
1573,snowmobile
1573,swat team
1573,terrorism
1573,violence
1573,walkie talkie
1687,cage
1687,caving
1687,chimpanzee
1687,dystopia
1687,human being
1687,pacifism
1687,politician
1687,spacecraft
1687,tease
1690,amsterdam
1690,backpacker
1690,bathroom
1690,blood
1690,brothel
1690,business card
1690,doberman
1690,elite club
1690,europe
1690,fingers
1690,gore
1690,horror
1690,hostel
1690,sex
1690,slovakia
1690,surgery
1690,torture
1909,don juan
1909,love
1909,mental institution
1909,patient
1909,psychiatrist
1909,sex addiction
1997,archaeologist
1997,brother brother relationship
1997,cambodia
1997,chase
1997,governor
1997,loss of brother
1997,royalty
1997,tiger
1997,travelling circus
2058,break-up
2058,jealousy
2058,love
2058,revenge
2115,brother sister relationship
2115,cancer
2115,cleveland
2115,conflict
2115,mother daughter relationship
2115,musical
2115,rock
2161,blood clot in brain
2161,brain surgery
2161,claustrophobia
2161,coma
2161,doctor
2161,double agent
2161,human body
2161,hypodermic needle
2161,laser
2161,microscopic
2161,military
2161,miniaturization
2161,radioactive
2161,sabotage
2161,scientist
2161,scuba diver
2161,security
2161,shrinking
2161,submarine
2161,turbulence
2161,wound
2288,based on play or musical
2288,cheating
2288,death of father
2288,falling in love
2288,father son relationship
2288,forbidden love
2288,kiss
2288,liar
2288,lie
2288,loss of lover
2288,love at first sight
2288,lover
2288,photographer
2288,photography
2288,secret love
2288,sexchat
2288,tea
2288,times square
2605,artificial intelligence
2605,lightning
2605,robot
3082,ambulance
3082,factory
3082,great depression
3082,guilty
3082,industrial revolution
3082,invention
3082,machine
3082,pardon
3082,slapstick
3082,tramp
4105,japan
4105,japanese mafia
4105,yakuza
4816,arm sling
4816,beating
4816,book
4816,cd player
4816,code
4816,deportation
4816,hagakure
4816,haitian
4816,hitman
4816,ice cream
4816,mafia
4816,mission of murder
4816,park
4816,pigeon
4816,racial slur
4816,rouge
4816,telescope
4958,caddy
4958,competition
4958,great depression
4958,savannah
4958,world war i
4975,artists' life
4975,arts
4975,gay
4975,lgbt
4975,loss of lover
4975,new love
4975,painter
5618,cousin
5618,female nudity
5618,friendship
5618,wedding
6016,caper
6016,casino
6016,heist movie
6016,independent film
6016,monte carlo
6016,painting
6537,schizophrenia
6537,suppressed past
6537,wife
7347,brazilian
7347,drug dealer
7347,drug traffic
7347,law enforcement
7347,police brutality
7347,rio de janeiro
7347,slum
7347,special forces
7347,torture by the police
7347,war on drugs
7445,brother brother relationship
7445,brother-in-law
7445,loss of husband
7445,sister-in-law
7445,war in afghanistan
8665,core melt
8665,north atlantic
8665,nuclear
8665,soviet union
8665,submarine
8665,woman director
8810,australia
8810,boomerang
8810,chase
8810,community
8810,deal
8810,desolate
8810,disfigurement mask
8810,dog
8810,dystopia
8810,ex-cop
8810,explosive
8810,feral child
8810,gang rape
8810,independent film
8810,motorcycle gang
8810,music box
8810,oil
8810,oil refinery
8810,oil tanker
8810,ozploitation
8810,pilot
8810,post-apocalyptic
8810,sequel
8810,survivor
8810,truck
8810,violence
8810,wanderer
8810,wasteland
8836,alien
8836,duringcreditsstinger
8836,extraterrestrial technology
8836,fbi
8836,fbi agent
8874,karaoke
8874,kiss
8874,love of one's life
8874,man-woman relation
8874,marriage proposal
8874,new love
8874,secret love
8874,wedding
8914,alzheimer's disease
8914,killer shark
8914,no opening credits
8914,shark
8914,shark attack
8961,action hero
8961,bromance
8961,buddy cop
8961,car chase
8961,criminal underworld
8961,cuba
8961,dea agent
8961,drug lord
8961,ecstasy
8961,exploding house
8961,foot chase
8961,gangster
8961,guantánamo
8961,gunfight
8961,haitian gang
8961,illegal drugs
8961,interrogation
8961,ku klux klan
8961,mexican standoff
8961,miami
8961,minefield
8961,narcotics cop
8961,shootout
8961,slaughter
8961,undercover
8961,violence
8970,misfortune
8970,new york
8970,travel
30707,biography
30707,centerfold
30707,fame
30707,hugh hefner
30707,playboy
30707,vancouver
30707,violent husband
31685,based on novel
31685,bell
31685,bell ringing
31685,cathedral
31685,church
31685,dignity
31685,disfigurement
31685,france
31685,gypsy
31685,hunchback
31685,murder
31685,notre dame cathedral
31685,paris
31685,prison
31685,torment
31685,torture
48385,angel flight
48385,b movie
48385,back from the dead
48385,bank robber
48385,bazooka as police weapon
48385,bradbury building
48385,bulletproof skin
48385,burlesque house
48385,crooked lawyer
48385,electric power station
48385,electrical experiment
48385,experiment gone wrong
48385,female stripper
48385,filmed on location
48385,flamethrower as police weapon
48385,funicular railway
48385,gangster
48385,gantry
48385,independent film
48385,jail cell
48385,los angeles
48385,los angeles river
48385,murderer
48385,mutation
48385,narrated sequences
48385,police detective
48385,police station
48385,poverty row film
48385,revenge
48385,stolen money
49530,bank
49530,class differences
49530,cops and robbers 
49530,dystopia
49530,future
49530,immortality
49530,on the run
49530,race against time
49530,rich vs poor
49530,time
51540,bad boss
51540,conspiracy of murder
51540,death of father
51540,duringcreditsstinger
51540,employee
51540,stakeout
2,factory worker
2,falling in love
2,helsinki
2,independent film
2,prison
2,prisoner
2,underdog
5,bet
5,episode film
5,hoodlum
5,hotel
5,hotel room
5,los angeles
5,new year's eve
5,sperm
5,witch
5,woman director
62,artificial intelligence
62,astronaut
62,evolution
62,human being
62,jupiter
62,man vs machine
62,monolith
62,moon
62,moon base
62,space mission
62,space station
62,space travel
62,super computer
62,technology
64,bullfight
64,car crash
64,coma
64,dying and death
64,friendship
64,hospital
64,journalist
64,pregnancy
64,rape
64,sexual abuse
64,spain
64,suicide
64,theatre milieu
64,torera
74,airplane
74,alien invasion
74,apocalypse
74,daughter
74,dystopia
74,human subjugation
74,new jersey
74,post traumatic stress  disorder
104,ambulance
104,berlin
104,casino
104,daughter
104,fate
104,homeless person
104,money
104,nun
104,red hair
104,running
104,subway
104,supermarket
122,based on novel
122,bravery
122,brutality
122,elves
122,end of trilogy
122,ghost
122,honor
122,middle-earth (tolkien)
122,orcs
122,quest
122,suspicion
122,sword and sorcery
122,troll
122,violence
122,war
129,amusement park
129,anime
129,bath house
129,darkness
129,ghost world
129,japanese mythology
129,magic
129,parallel world
129,parent child relationship
129,spirits
129,witch
129,youkai
140,boarding school
140,catholicism
140,drug abuse
140,film business
140,friendship
140,gay
140,individual
140,madrid
140,priest
140,screenplay
140,sexual abuse
140,sexual identity
140,spain
140,teacher
140,transsexuality
140,transvestism
158,brain tumor
158,car race
158,dying and death
158,friendship
158,money delivery
158,ocean
158,police
158,road movie
168,marine biologist
168,san francisco
168,saving the world
168,space opera
168,time travel
168,uss enterprise-a
168,vulcan
168,whale
180,dystopia
180,evidence
180,future
180,future noir
180,hologram
180,murder
180,neo-noir
180,self-fulfilling prophecy
180,washington d.c.
186,assassin
186,assassination
186,black men
186,boss
186,caso
186,fbi agent
186,gambler
186,gambling debts
186,gangster boss
186,hoodlum
186,horse racing
186,identity
186,jew
186,mistake in person
186,murder
186,slevin
186,sniper
186,sniper rifle
195,approach
195,emotions
195,extramarital affair
195,jealousy
195,robbery
195,secretary
195,venice
195,widow
207,filmes focados em um professor
207,friendship
207,individual
207,literature
207,philosophy
207,poetry
207,professor
207,shakespeare
216,foreigner
216,german-turkish living together
216,germany
216,new german cinema
216,parent child relationship
216,unsociability
216,wife husband relationship
218,artificial intelligence
218,car chase
218,cyborg
218,dystopia
218,future war
218,killer robot
218,laser gun
218,rebel
218,saving the world
218,shotgun
218,sun glasses
218,urban setting
239,all girl band
239,band
239,chicago
239,cross dressing
239,dressing
239,mafia
239,musician
239,spats
239,st. valentine's day massacre
239,sugar
239,valentine's day
239,witness
248,1930s
248,apple
248,deception
248,dowager
248,dude
248,high society
248,luck
248,new york city
248,prohibition
253,aftercreditsstinger
253,boat
253,bomb
253,crocodile
253,drug smuggle
253,drug traffic
253,dual identity
253,england
253,heroin
253,jamaica
253,london england
253,new york
253,secret identity
253,secret intelligence service
253,secret mission
253,sheriff
253,spy
253,tarot cards
253,tombstone
253,voodoo
276,boyfriend
276,burglary
276,crime
276,debt
276,evicted
276,friends
276,girlfriend
276,hostage
276,love
276,mansion
276,messages
276,nudity
276,political
276,ransom
276,relationship
276,revolution
276,sex
337,adoption
337,arabian
337,car crash
337,child
337,crush
337,dialogue
337,dying and death
337,father son relationship
337,first time
337,friendship
337,grocer
337,homeland
337,istanbul
337,jewry
337,koran
337,loss of father
337,lovesickness
337,muslim
337,paris
337,piggy bank
337,prostitute
337,restart
337,return
337,robbery
364,bird cage
364,christmas holiday
364,christmas tree
364,corruption
364,crime fighter
364,dark hero
364,dc comics
364,deformed
364,double life
364,evil circus
364,fictional city
364,gotham city
364,hallucination
364,holiday
364,super powers
364,super villain
364,superhero
364,vigilante
364,violence
435,antarctic
435,barrier ice
435,cataclysm
435,climate
435,climate change
435,disaster movie
435,doomsday
435,evacuation
435,exodus
435,government
435,greenhouse effect
435,gulfstream
435,hail
435,hurricane
435,ice age
435,ice melting
435,library
435,los angeles
435,meteorology
435,polar zone
435,saving the world
435,scientist
435,snow
435,temperature drop
435,third world
435,tornado
435,twister
441,arts and culture
441,author
441,civilization
441,disabled
441,drive
441,ethologist
441,experiment
441,forest
441,french
441,hair
441,human evolution
441,independent film
441,individual
441,kaspar-hauser-syndrom
441,mentally disabled
441,mouse
441,philosophy
441,professor
441,sapient
441,sexuality
441,small person
441,zoo
455,culture clash
455,family
455,immigration
455,indian lead
455,london england
455,role of women
455,sikh
455,soccer
455,tradition
455,woman director
455,women's soccer
500,all male cast
500,betrayal
500,ensemble cast
500,escape
500,foreshadowing
500,gang
500,heist
500,heist gone wrong
500,iconic
500,jewelry
500,mystery
500,plan gone wrong
500,psychopath
500,rag tag group
500,rendezvous
500,set in one room
500,thief
500,told in flashback
500,traitor
500,uneasy alliance
500,warehouse
524,1970s
524,drug abuse
524,illegal prostitution
524,overdose
524,poker
542,catholicism
542,celibacy
542,drug crime
542,drug traffic
542,heart attack
542,mexican province
542,new mexican cinema
542,pregnancy
542,priest
543,blackmail
543,gloves
543,knife
543,scotland yard
596,california
596,capitalism
596,ex-detainee
596,farm
596,great depression
596,home
596,jail
596,oklahoma
596,pregnant woman
596,road movie
605,artificial intelligence
605,computer
605,computer virus
605,cyberpunk
605,dream
605,dying and death
605,dystopia
605,faith
605,fight
605,flying
605,fortune teller
605,future
605,gnosticism
605,hero
605,key
605,killer robot
605,kung fu
605,machine town
605,man vs machine
605,mission
605,philosophy
605,precognition
605,rescue
605,saving the world
605,subway
605,sun
605,sunlight
605,super computer
605,temple
605,truth
605,underground world
605,virtual reality
605,woman director
605,world religion
605,yin yang
605,ying yang
673,aftercreditsstinger
673,best friend
673,black magic
673,broom
673,child hero
673,cutting the cord
673,dark
673,flying
673,griffon
673,magic
673,muggle
673,school of witchcraft
673,sorcerer's apprentice
673,time travel
673,traitor
673,werewolf
708,afghanistan
708,airplane
708,arms deal
708,assassination
708,big wheel
708,bratislava
708,cello
708,country estate
708,czechoslovakia
708,drug traffic
708,england
708,escape
708,falsely accused
708,freedom fighter
708,kgb
708,london england
708,moscow
708,orchestra
708,pipeline
708,prison
708,renegade
708,russia
708,schloss schönbrunn
708,secret identity
708,secret intelligence service
708,secret mission
708,smuggling of arms
708,special car
708,spy
708,tangier morocco
708,vienna
708,villain
709,airplane
709,british secret service
709,coast guard
709,corruption
709,drug traffic
709,floatplane
709,florida
709,florida keys
709,liberation of prisoners
709,secret identity
709,tank car
709,transport of prisoners
784,ban from profession
784,best friend
784,cellist
784,cello
784,child
784,childhood memory
784,communism
784,concert
784,crematorium
784,czech republic
784,despair
784,disappointment
784,escape
784,father figure
784,father son relationship
784,fictitious marriage
784,friendship
784,funeral
784,language barrier
784,musician
784,political instability
784,prague
784,responsability
784,revolution
784,russian
784,single father
784,socialism
784,teacher
784,trabant
784,understanding
788,custody battle
788,fake identity
788,mask
788,nanny
788,parent child relationship
788,restaurant
788,san francisco
802,adoptive father
802,depression
802,diary
802,eroticism
802,fascination
802,flirt
802,forbidden love
802,hotel
802,lolita
802,loss of husband
802,loss of mother
802,midlife crisis
802,motel
802,one-sided love
802,professor for literature
802,provocation
802,secret love
802,seduction
802,sexual obsession
802,small town
802,summer camp
802,widow
802,youngster
804,boat
804,dance
804,duty
804,embassy
804,forbidden love
804,intelligence
804,photography
804,rome
804,secret identity
804,sightseeing
830,alien civilization
830,creature
830,daughter
830,defense mechanism
830,disobeying orders
830,electrocution
830,electronic music score
830,engineer
830,flying saucer
830,forcefield
830,invisibility
830,laboratory
830,lasergun
830,loss of father
830,lost civilisation
830,lost race
830,monster
830,nuclear reactor
830,outer space
830,robot
830,sabotage
830,space marine
830,subterranean
839,abc movie of the week
839,based on short story
839,california
839,car crash
839,chase
839,cliff
839,cowardliness
839,dangerous driving
839,deputy
839,desert
839,eighteen wheeler
839,falsely accused
839,gas station
839,locked bumpers
839,monologue
839,overheating
839,panic
839,railroad crossing
839,road rage
839,salesman
839,school bus
839,stalking
839,terror
839,travelling person
839,truck driver
902,aging
902,childhood
902,children
902,clone
902,dream
902,dystopia
902,eye
902,friendship
902,girl
902,island
902,rescue
912,boredom
912,business man
912,heist
912,hold-up robbery
912,in love with enemy
912,insurance fraud
912,insurance salesman
912,millionaire
912,plan
912,theft
920,aftercreditsstinger
920,anthropomorphism
920,auto
920,car journey
920,car race
920,duringcreditsstinger
920,friendship
920,los angeles
920,media
920,porsche
920,retirement
920,road movie
920,route 66
920,rural setting
920,sport
920,wrecker
1023,alcoholic
1023,apple
1023,church
1023,cynic
1023,dark comedy
1023,faith
1023,god
1023,good and bad
1023,lie
1023,neo-nazi
1023,parish
1023,pastor
1023,religion
1023,religious humour
1023,satire
1023,suppressed past
1059,assault
1059,gold
1059,hostile
1059,japan
1059,peasant
1073,agent
1073,army
1073,blueprint
1073,bomb
1073,classified
1073,college
1073,fbi
1073,murder
1073,neighbor
1073,neo-noir
1073,paranoia
1073,politics
1073,professor
1073,suspense
1073,terrorist
1073,wife
1268,aftercreditsstinger
1268,chaos
1268,clumsy fellow
1268,film director
1268,france
1268,holiday
1268,to drop brick
1282,independent film
1282,skateboarding
1367,boxer
1367,boxing match
1367,coma
1367,hero
1367,hospital
1367,intensive care
1367,love of one's life
1367,publicity
1367,sport
1367,training
1367,transporter
1367,victory
1367,wife husband relationship
1367,world champion
1370,afghanistan
1370,competition
1370,freedom fighter
1370,japanese food
1370,liberation
1370,machinegun
1370,mujahid
1370,reality show
1370,russian
1370,soap opera
1370,soviet troops
1370,soviet union
1370,submachine gun
1370,thailand
1370,war on freedom
1370,western
1379,despair
1379,friendship
1379,helsinki
1379,loser
1379,love of one's life
1379,night watchman
1379,prison
1379,teacher
1379,unsociability
1379,wrongful arrest
1408,exotic island
1408,map
1408,pirate
1408,scalp
1408,ship
1408,treasure
1485,british
1485,gritty
1485,hitman
1487,black magic
1487,combat photography
1487,cover-up
1487,demon
1487,duringcreditsstinger
1487,fistfight
1487,narration from grave
1487,occult
1487,paranormal phenomena
1487,reanimated corpse
1487,superhero
1541,arkansas
1541,drive over cliff
1541,grand canyon
1541,highway
1541,self-defense
1541,southern usa
1541,usa
1541,waitress
1580,banquet
1580,based on play or musical
1580,footlocker
1580,long take
1580,planned murder
1580,rope
1580,strangle
1580,suspense
1580,victim of murder
1593,based on children's book
1593,chaos
1593,dinosaur
1593,duringcreditsstinger
1593,genghis khan
1593,inanimate objects coming to life
1593,magical object
1593,maya civilization
1593,museum
1593,natural history
1593,night shift
1593,security guard
1593,skeleton
1593,theodore roosevelt
1597,airplane
1597,airport
1597,cat
1597,cia
1597,daughter
1597,epistaxis
1597,father-in-law
1597,hospital
1597,jew
1597,lost baggage
1597,orderly
1597,pavilion
1597,urn
1597,volleyball
1597,wedding
1639,boat
1639,collision course
1639,computer
1639,cruise
1639,diamond
1639,disaster
1680,giant ape
1680,giant lizard
1680,giant monster
1680,giant octopus
1680,godzilla
1680,gojira
1680,helicopter
1680,island
1680,japan
1680,japanese
1680,jungle
1680,kaiju
1680,king kong
1680,lost world
1680,mutant
1680,octopus
1680,sequel
1680,tokusatsu
1680,tokyo japan
1682,egg
1682,giant monster
1682,giant moth
1682,godzilla
1682,gojira
1682,japan
1682,kaiju
1682,monster
1682,monster movie
1682,mosura
1682,moth
1682,mothra
1682,sequel
1682,tokusatsu
1729,monkey king
1729,shaolin
1729,staff
1729,teenager
1729,tempel
1729,urination
1729,warrior
1835,los angeles
1835,philip marlowe
1835,planned murder
1835,suspicion of murder
1883,assassination
1883,beach
1883,bible
1883,biography
1883,cabriolet
1883,civil rights movement 
1883,historical figure
1883,islam
1883,jail guard
1883,koran
1883,ku klux klan
1883,malcolm x
1883,martin luther king
1883,mekka
1883,muslim
1883,nation of islam
1883,new york
1883,pilgrimage
1883,police
1883,police brutality
1883,prison
1883,prison cell
1888,american football
1888,brother-in-law
1888,cinematographer
1888,ex-wife
1888,fortune cookie
1888,honesty
1888,insurance fraud
1888,shadowing
1888,usa
1888,wheelchair
1895,chancel
1895,childbirth
1895,cult figure
1895,death star
1895,dream sequence
1895,expectant mother
1895,galactic war
1895,hatred
1895,showdown
1895,space opera
1895,vision
1911,arabian
1911,bagdad
1911,cave
1911,iraq
1911,mission
1911,scandinavia
1911,viking
1911,war
1911,witch
1947,grandfather granddaughter relationship
1947,loss of son
1947,sheriff
1947,violence against women
1947,wyoming
1954,amnesia
1954,blackout
1954,chaos theory
1954,flashback
1954,time travel
1958,daughter
1958,father figure
1958,father murder
1958,maid
1958,murder hunt
1958,upper class
1958,women
1961,parallel world
1961,parody
2000,16th century
2000,adventure
2000,amazon
2000,conquest
2000,conquistador
2000,float
2000,gold
2000,gold rush
2000,indigenous peoples
2000,insanity
2000,new german cinema
2000,peru
2000,sentence
2000,south america
2005,church choir
2005,concert
2005,gospel
2005,monastery
2005,murder
2005,musical
2005,singer
2005,witness protection
2005,witness to murder
2018,foran
2018,nederste hylde
2018,skab under tv
2048,3d
2048,artificial intelligence
2048,based on novel
2048,chicago
2048,dystopia
2048,future
2048,hero
2048,humanoid robot
2048,law
2048,man vs machine
2048,murder
2048,police
2048,robot
2048,suicide
2054,apprentice
2054,composer
2054,deaf-mute
2054,disabled
2054,mentor
2054,music
2054,musical
2054,private life
2059,archaeologist
2059,archeology 
2059,riddle
2059,treasure
2059,treasure hunt
2071,amnesia
2071,head physician
2071,plastic surgery
2071,private detective
2071,riddle
2071,suspense
2071,wife
2080,aftercreditsstinger
2080,army
2080,boxer
2080,corruption
2080,duringcreditsstinger
2080,marvel comic
2080,mutant
2080,superhero
2082,babysitter
2082,cowardliness
2082,cruelty
2082,disturbed child
2082,duringcreditsstinger
2082,escape
2082,extreme violence
2082,maniac
2082,mask
2082,michael myers
2082,psychopath
2082,reboot
2082,sadism
2085,asian
2085,asian lead
2085,asian man
2085,hip-hop
2085,martial arts
2085,oakland
2087,cuckold
2087,exploding truck
2087,garbage dump
2087,sexual torture
2087,suicide by hanging
2122,hitman
2123,aftercreditsstinger
2123,duringcreditsstinger
2123,ex-cop
2123,schizophrenia
2142,arson
2142,bad cop
2142,bridge
2142,burned alive
2142,car accident
2142,car crash
2142,corrupt cop
2142,corruption
2142,dirty cop
2142,fbi
2142,handcuffs
2142,independent film
2142,internal affairs
2142,jumping off a bridge
2142,murder
2142,new jersey
2142,new york city
2142,nypd
2142,police
2142,violence
2142,world trade center
2193,learning and teaching
2193,older woman younger man relationship
2193,tutor
2268,animal
2268,based on young adult novel
2268,compass
2268,england
2268,experiment
2268,lordship
2268,orphan
2268,polar bear
2268,uncle
2302,bar mitvah
2302,emigrant
2302,jew
2302,rabbi
2302,russia
2302,synagogue
2302,usa
2321,fbi
2321,italian american
2321,mobster
2321,romantic comedy
2321,starting over
2567,aviation
2567,biography
2567,flying boat
2567,ladykiller
2567,phobia
2567,pilot
2567,test flight
2567,u.s. congress
2567,womanizer
2617,attachment to nature
2617,best friend
2617,grizzly bear
2617,holiday
2617,roommate
2640,clique
2640,dark comedy
2640,diary
2640,friendship
2640,high school
2640,suicide
2671,unofficial remake
2671,videoband
2750,celebration
2750,manchester city
2750,musical
2750,nightclub
2771,biography
2771,comic book art
2771,file clerk
2771,garage sale
2771,greeting card
2771,independent film
2771,jellybean
2771,junk sale
2771,neurotic
2771,v.a. hospital
2771,woman director
2978,book store
2978,chrysler building
2978,courtroom
2978,crude humor
2978,ghostbuster
2978,occult research
2978,old flame
2978,painting
2978,product placement
2978,reference to slinky
2978,reincarnation
2978,revolving door
2978,river of slime
2978,scream
2978,single mother
2978,slime
3033,author
3033,biography
3033,dying and death
3033,film director
3033,gay
3033,homosexuality
3033,lgbt elderly
3034,assistant
3034,bride
3034,castle
3034,experiment
3034,frankenstein
3034,frankenstein's monster
3034,horror spoof
3034,laboratory
3034,mad scientist
3034,mobster
3034,scientist
3034,spoof
3053,professor
3053,vampire
3396,anti-globalisation activist
3396,conference
3396,discussion
3396,general agreement on tariffs and trade
3396,global economy
3396,globalization
3396,hamburger
3396,interview
3396,market economy
3396,political activism
3396,recycling
3396,speaker
3396,speech
3396,third world
3396,woman director
3396,world trade organisation
3536,mission
3536,north atlantic
3536,submarine
3536,world war ii
3563,coming out
3563,firemen
3563,pretend relationship
3563,single
3980,alien
3980,alien creature
3980,alien fugitive
3980,barn
3980,bounty hunter
3980,brother sister relationship
3980,brother sister 
3980,cat
3980,creature
3980,exploding house
3980,explosion
3980,family
3980,kansas
3980,sheriff
3980,small town
3980,spaceship
3980,toilet
3981,advertising executive
3981,supernatural powers
3981,telepathy
3981,woman director
3981,women
4148,adultery
4148,career
4148,connecticut
4148,infidelity
4148,jealousy
4148,marriage crisis
4226,murder
4226,parody
4226,scream
4226,slasher
4226,student
4226,university
